Fecha,Concepto,Cargos
25/07/2018,FAC Servicio SIN PAGO,9294.24
25/07/2018,FAC Servicio SIN PAGO,5810.05
26/07/2018,FAC Ventas PAGADA,49300.0
27/07/2018,FAC Ventas SIN PAGO,1526.37
30/07/2018,FAC Servicio PAGADA,2552.0
30/07/2018,FAC Servicio PAGADA,7026.93
30/07/2018,FAC Servicio PAGADA,252740.08
30/07/2018,FAC Servicio PAGADA,57301.4
30/07/2018,FAC Servicio SIN PAGO,28084.76
30/07/2018,FAC Servicio PAGADA,2644.8
30/07/2018,FAC Servicio SIN PAGO,255293.29
30/07/2018,FAC Servicio PAGADA,9684.49
30/07/2018,FAC Servicio PAGADA,7656.0
31/07/2018,FAC Ventas PAGADA,29580.0
31/07/2018,FAC Servicio PAGADA,3224.8
31/07/2018,FAC Servicio PAGADA,4426.56
31/07/2018,FAC Servicio PAGADA,1531.2
31/07/2018,FAC Servicio PAGADA,7424.0
03/08/2018,FAC Servicio PAGADA,5085.44
06/08/2018,FAC Servicio PAGADA,150046.0
06/08/2018,FAC Servicio SIN PAGO,2256.69
06/08/2018,FAC Servicio SIN PAGO,205171.82
06/08/2018,FAC Servicio SIN PAGO,1598.22
06/08/2018,FAC Servicio SIN PAGO,5128.86
06/08/2018,FAC Servicio SIN PAGO,159.15
08/08/2018,FAC Servicio SIN PAGO,42517.9
08/08/2018,FAC Servicio SIN PAGO,44106.44
10/08/2018,FAC Servicio SIN PAGO,1363.46
10/08/2018,FAC Servicio SIN PAGO,1363.46
10/08/2018,FAC Servicio SIN PAGO,5889.25
10/08/2018,FAC Servicio SIN PAGO,5889.25
10/08/2018,FAC Servicio PAGADA,18560.0
10/08/2018,FAC Ventas PAGADA,10544.98
10/08/2018,FAC Servicio SIN PAGO,2726.0
10/08/2018,FAC Servicio SIN PAGO,11210.24
10/08/2018,FAC Servicio SIN PAGO,4391.66
10/08/2018,FAC Servicio SIN PAGO,871.55
10/08/2018,FAC Servicio SIN PAGO,1598.22
10/08/2018,FAC Servicio SIN PAGO,1327.04
10/08/2018,FAC Servicio SIN PAGO,1356.81
10/08/2018,FAC Servicio SIN PAGO,19333.72
10/08/2018,FAC Servicio SIN PAGO,40353.82
10/08/2018,FAC Servicio SIN PAGO,2972.96
10/08/2018,FAC Servicio SIN PAGO,2972.96
10/08/2018,FAC Servicio SIN PAGO,4872.0
21/08/2018,FAC Servicio PAGADA,3623.0
21/08/2018,FAC Servicio PAGADA,4578.13
21/08/2018,FAC Servicio PAGADA,6385.8
21/08/2018,FAC Servicio PAGADA,5554.08
21/08/2018,FAC Servicio PAGADA,7322.5
21/08/2018,FAC Servicio SIN PAGO,1053.86
21/08/2018,FAC Servicio PAGADA,12319.2
30/08/2018,FAC Servicio PAGADA,2616.96
30/08/2018,FAC Servicio SIN PAGO,160729.29
30/08/2018,FAC Servicio PAGADA,54921.86
30/08/2018,FAC Servicio PAGADA,2165.34
31/08/2018,FAC Servicio SIN PAGO,8310.24
31/08/2018,FAC Servicio SIN PAGO,16945.28
31/08/2018,FAC Servicio SIN PAGO,7430.0
31/08/2018,FAC Servicio SIN PAGO,11210.24
31/08/2018,FAC Servicio SIN PAGO,120087.23
31/08/2018,FAC Servicio SIN PAGO,8310.24
31/08/2018,FAC Ventas PAGADA,31800.0
31/08/2018,FAC Servicio SIN PAGO,3224.8
06/09/2018,FAC Servicio PAGADA,8092.11
07/09/2018,FAC Servicio SIN PAGO,2943.24
07/09/2018,FAC Servicio SIN PAGO,1996.13
07/09/2018,FAC Ventas PAGADA,928.0
07/09/2018,FAC Servicio PAGADA,2088.0
11/09/2018,FAC Servicio SIN PAGO,30614.72
11/09/2018,FAC Servicio PAGADA,4461.75
12/09/2018,FAC Servicio SIN PAGO,90248.0
12/09/2018,FAC Servicio PAGADA,3857.0
12/09/2018,FAC Servicio PAGADA,1792.84
12/09/2018,FAC Servicio SIN PAGO,18776.22
13/09/2018,FAC Servicio PAGADA,127646.64
17/09/2018,FAC Servicio PAGADA,7540.0
17/09/2018,FAC Servicio SIN PAGO,998.06
17/09/2018,FAC Servicio SIN PAGO,5810.05
18/09/2018,FAC Servicio PAGADA,18508.96
18/09/2018,FAC Servicio SIN PAGO,20793.0
18/09/2018,FAC Servicio SIN PAGO,2972.96
18/09/2018,FAC Ventas SIN PAGO,3253.8
18/09/2018,FAC Servicio SIN PAGO,17680.72
18/09/2018,FAC Servicio SIN PAGO,5085.44
18/09/2018,FAC Servicio SIN PAGO,2365.7
18/09/2018,FAC Servicio SIN PAGO,17731.44
18/09/2018,FAC Servicio SIN PAGO,33176.0
18/09/2018,FAC Servicio PAGADA,18332.64
18/09/2018,FAC Servicio SIN PAGO,5422.72
19/09/2018,FAC Servicio PAGADA,549.84
19/09/2018,FAC Servicio PAGADA,4164.4
19/09/2018,FAC Servicio SIN PAGO,8769.6
20/09/2018,FAC Servicio PAGADA,3382.56
20/09/2018,FAC Servicio PAGADA,654.24
20/09/2018,FAC Ventas PAGADA,61317.36
21/09/2018,FAC Servicio PAGADA,5529.53
21/09/2018,FAC Servicio PAGADA,3190.0
21/09/2018,FAC Servicio PAGADA,2436.0
21/09/2018,FAC Servicio SIN PAGO,31906.73
21/09/2018,FAC Servicio PAGADA,6410.16
24/09/2018,FAC Servicio SIN PAGO,70470.0
24/09/2018,FAC Servicio PAGADA,6434.52
24/09/2018,FAC Servicio PAGADA,3314.12
24/09/2018,FAC Servicio SIN PAGO,30614.72
24/09/2018,FAC Ventas SIN PAGO,13825.46
24/09/2018,FAC Servicio PAGADA,81664.0
25/09/2018,FAC Servicio PAGADA,5247.84
25/09/2018,FAC Servicio PAGADA,10208.0
25/09/2018,FAC Servicio PAGADA,7772.0
26/09/2018,FAC Servicio SIN PAGO,3770.0
26/09/2018,FAC Servicio SIN PAGO,3770.0
26/09/2018,FAC Servicio SIN PAGO,2972.96
26/09/2018,FAC Servicio SIN PAGO,10440.0
26/09/2018,FAC Ventas SIN PAGO,7209.4
26/09/2018,FAC Servicio SIN PAGO,12033.07
27/09/2018,FAC Servicio PAGADA,37838.71
27/09/2018,FAC Servicio PAGADA,23307.69
27/09/2018,FAC Servicio SIN PAGO,301426.0
27/09/2018,FAC Servicio PAGADA,31969.6
27/09/2018,FAC Servicio SIN PAGO,1327.04
28/09/2018,FAC Servicio SIN PAGO,5085.44
28/09/2018,FAC Ventas PAGADA,22253.8
28/09/2018,FAC Ventas PAGADA,84.22
28/09/2018,FAC Servicio SIN PAGO,66540.18
28/09/2018,FAC Servicio SIN PAGO,230318.0
28/09/2018,FAC Servicio SIN PAGO,66408.0
28/09/2018,FAC Servicio SIN PAGO,28084.76
28/09/2018,FAC Servicio PAGADA,6380.0
28/09/2018,FAC Servicio PAGADA,829.71
28/09/2018,FAC Servicio SIN PAGO,676.67
28/09/2018,FAC Servicio SIN PAGO,20420.0
28/09/2018,FAC Servicio PAGADA,10092.0
28/09/2018,FAC Ventas SIN PAGO,22516.34
08/10/2018,FAC Servicio PAGADA,7656.0
08/10/2018,FAC Servicio SIN PAGO,6502.0
08/10/2018,FAC Servicio SIN PAGO,16945.28
08/10/2018,FAC Servicio PAGADA,1635.97
08/10/2018,FAC Servicio SIN PAGO,6502.0
08/10/2018,FAC Servicio SIN PAGO,4408.0
08/10/2018,FAC Servicio SIN PAGO,29594.69
09/10/2018,FAC Servicio SIN PAGO,2733.19
10/10/2018,FAC Servicio SIN PAGO,4391.66
10/10/2018,FAC Servicio SIN PAGO,30614.72
